################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2208377118151108E+00 a       531     0    36     1     6
  1.3411487451821198E+00 a       532     0    36     1     7
  1.2752896495004300E+00 a       533     0    36     1     8
 -1.9371834487860513E+00 a       534     0    36     1     9
  1.0437896820259556E+00 a       535     0    36     1    10
 -9.7130798254976156E-02 a       536     0    36     1    11
  4.8471124028465096E-02 a       537     0    36     1    12
 -8.9162587389388304E-01 a       538     0    36     1    13
 -4.2897126164691421E-02 a       539     0    36     1    14
 -3.6369304329720422E+00 a       540     0    36     1    15
 -2.3232432995304281E-01 a       541     0    37     1     1
 -9.5108093903924151E-01 a       542     0    37     1     2
 -1.1524233318181698E+00 a       543     0    37     1     3
 -3.0459191116308104E-01 a       544     0    37     1     4
 -6.4795769147786819E-01 a       545     0    37     1     5
 -9.9007803759094981E-01 a       546     0    37     1     6
 -1.3996996568828051E+00 a       547     0    37     1     7
 -2.5956007184641048E+00 a       548     0    37     1     8
 -3.5482688080465852E-01 a       549     0    37     1     9
  6.3321730062285708E-01 a       550     0    37     1    10
  1.5809016138420753E+00 a       551     0    37     1    11
  1.2758083021833519E+00 a       552     0    37     1    12
  7.5235514950345217E-01 a       553     0    37     1    13
  1.0012928732581778E+00 a       554     0    37     1    14
  8.6066477978359812E-01 a       555     0    37     1    15
 -3.5573910214414766E+00 a       556     0    38     1     1
  1.0997230448181750E+00 a       557     0    38     1     2
 -2.3079852148317309E-01 a       558     0    38     1     3
 -1.0929775432437809E+00 a       559     0    38     1     4
 -1.4527978377421644E+00 a       560     0    38     1     5
  1.8095067514544889E+00 a       561     0    38     1     6
  5.2876260392061183E-02 a       562     0    38     1     7
  9.9152090436402363E-01 a       563     0    38     1     8
  2.3526966268520297E+00 a       564     0    38     1     9
  8.9252522673544354E-01 a       565     0    38     1    10
 -1.7476240963836021E+00 a       566     0    38     1    11
 -6.0961565474740353E-01 a       567     0    38     1    12
  5.6919172453007250E-01 a       568     0    38     1    13
 -2.5463559760133796E+00 a       569     0    38     1    14
  7.2363309250892693E-01 a       570     0    38     1    15
  1.8384474190785376E+00 a       571     0    39     1     1
 -9.5027663818489094E-01 a       572     0    39     1     2
  7.7907594704350969E-01 a       573     0    39     1     3
 -1.4426352152422803E+00 a       574     0    39     1     4
 -4.8335255928461696E-01 a       575     0    39     1     5
 -1.6736397661424356E+00 a       576     0    39     1     6
 -7.1756356244543407E-01 a       577     0    39     1     7
  3.0495507427762978E+00 a       578     0    39     1     8
  1.0786388217747676E+00 a       579     0    39     1     9
  2.7025269026196850E+00 a       580     0    39     1    10
 -9.7354227917198638E-02 a       581     0    39     1    11
  2.2360985793141627E-01 a       582     0    39     1    12
 -4.7717217094558911E-01 a       583     0    39     1    13
  8.1755511786507529E-01 a       584     0    39     1    14
 -1.2827706673866808E+00 a       585     0    39     1    15
 -3.0728429898973881E+00 a       586     0    40     1     1
 -9.2903050585305147E-01 a       587     0    40     1     2
  9.9919608302932816E-01 a       588     0    40     1     3
 -7.6682772306165847E-01 a       589     0    40     1     4
  7.0858505345382838E-01 a       590     0    40     1     5
 -3.3976769801752482E-01 a       591     0    40     1     6
 -1.0769971027392835E+00 a       592     0    40     1     7
  1.2236736146485545E+00 a       593     0    40     1     8
 -1.4297344025707863E+00 a       594     0    40     1     9
  5.5887419691487206E-01 a       595     0    40     1    10
  3.8318924450008396E-01 a       596     0    40     1    11
 -5.0744437913015961E-01 a       597     0    40     1    12
  2.9126709437586912E-01 a       598     0    40     1    13
  2.3225902362117926E-01 a       599     0    40     1    14
 -2.5859919387682857E+00 a       600     0    40     1    15
  5.9645496489714200E-01 a       601     0    41     1     1
 -3.3475725991969724E-01 a       602     0    41     1     2
  1.7867098649699678E+00 a       603     0    41     1     3
  1.3756937954692502E-01 a       604     0    41     1     4
  9.1575958149022352E-01 a       605     0    41     1     5
  2.5907901230565400E-01 a       606     0    41     1     6
  1.5770659770614794E+00 a       607     0    41     1     7
  3.1507630335079206E-01 a       608     0    41     1     8
  3.1319814389906062E+00 a       609     0    41     1     9
  3.2705796285366597E+00 a       610     0    41     1    10
 -6.4261168519066392E-01 a       611     0    41     1    11
 -3.2247930627842586E-01 a       612     0    41     1    12
  1.0727753360945611E+00 a       613     0    41     1    13
 -1.6147804470637642E-01 a       614     0    41     1    14
  1.0093636293266954E+00 a       615     0    41     1    15
  6.3855460518780582E-01 a       616     0    42     1     1
 -2.0074873376568285E+00 a       617     0    42     1     2
 -1.2405546032722210E-01 a       618     0    42     1     3
  9.5134124216113536E-01 a       619     0    42     1     4
 -8.1126853254088149E-01 a       620     0    42     1     5
  1.2092766883108941E+00 a       621     0    42     1     6
 -1.3134226359716733E-01 a       622     0    42     1     7
  1.3117626760874965E-01 a       623     0    42     1     8
  3.8686468580608374E-01 a       624     0    42     1     9
  6.5155742392571947E-01 a       625     0    42     1    10
  2.7316077083154033E-02 a       626     0    42     1    11
 -1.8181181084570974E+00 a       627     0    42     1    12
 -1.2104454725746734E-01 a       628     0    42     1    13
  1.0321263432413532E+00 a       629     0    42     1    14
  9.3362604747568678E-01 a       630     0    42     1    15
 -3.0252713718372863E+00 a       631     0    43     1     1
  2.2622405871872320E+00 a       632     0    43     1     2
  2.2903432139085989E+00 a       633     0    43     1     3
  2.9491566606708614E-03 a       634     0    43     1     4
  1.3722713543859821E-01 a       635     0    43     1     5
  7.8498052003268926E-01 a       636     0    43     1     6
 -1.5728511137807371E+00 a       637     0    43     1     7
  2.0084680959672823E+00 a       638     0    43     1     8
 -4.8477825544745828E-01 a       639     0    43     1     9
  3.3164164911917298E+00 a       640     0    43     1    10
  2.2030546411999499E-01 a       641     0    43     1    11
  4.4932495176916504E-01 a       642     0    43     1    12
  9.7974434764576279E-01 a       643     0    43     1    13
 -5.3603854030255471E-01 a       644     0    43     1    14
  3.0754950469084021E+00 a       645     0    43     1    15
 -1.9146754544113647E+00 a       646     0    44     1     1
  1.7874946135892371E+00 a       647     0    44     1     2
 -6.1197559601753304E-01 a       648     0    44     1     3
 -1.5603138426367158E+00 a       649     0    44     1     4
  2.2509895952009482E+00 a       650     0    44     1     5
  1.5419587174650367E+00 a       651     0    44     1     6
 -9.2923285876590475E-02 a       652     0    44     1     7
 -2.0107905835403410E+00 a       653     0    44     1     8
 -4.8411588397519156E-01 a       654     0    44     1     9
  6.2912825414601581E-01 a       655     0    44     1    10
 -5.5179472015364694E-01 a       656     0    44     1    11
 -1.5047114939924815E+00 a       657     0    44     1    12
  1.4090732354415192E+00 a       658     0    44     1    13
 -1.5958173055214957E+00 a       659     0    44     1    14
 -6.5654968657976520E-01 a       660     0    44     1    15
 -2.0212156849205853E+00 a       661     0    45     1     1
 -1.5048743696054441E+00 a       662     0    45     1     2
  1.7763083128770749E-01 a       663     0    45     1     3
  2.3078802162430345E-01 a       664     0    45     1     4
 -1.8302168313559521E+00 a       665     0    45     1     5
 -1.0620059370936505E+00 a       666     0    45     1     6
 -1.1079599325266181E+00 a       667     0    45     1     7
 -6.5063354553529018E-01 a       668     0    45     1     8
 -1.9808094776718715E-01 a       669     0    45     1     9
  3.4784495859025960E-01 a       670     0    45     1    10
 -9.3558419164386494E-02 a       671     0    45     1    11
 -2.0163191877485835E+00 a       672     0    45     1    12
 -1.4401623210621439E+00 a       673     0    45     1    13
  7.3696438402989450E-01 a       674     0    45     1    14
 -8.6200080917015820E-01 a       675     0    45     1    15
  4.5166787675708409E-01 a       676     0    46     1     1
  1.3384403078785796E+00 a       677     0    46     1     2
  1.7315598496976790E+00 a       678     0    46     1     3
 -6.3077916438126336E-01 a       679     0    46     1     4
  1.5594195822780021E+00 a       680     0    46     1     5
  4.6277454115030398E-01 a       681     0    46     1     6
 -6.4302073314093044E-01 a       682     0    46     1     7
  8.3378224009913637E-01 a       683     0    46     1     8
 -5.9051577511155917E-01 a       684     0    46     1     9
 -6.6466873956023853E-01 a       685     0    46     1    10
  5.8401570967455363E-01 a       686     0    46     1    11
 -1.4124705753932492E+00 a       687     0    46     1    12
  1.3760381293942829E+00 a       688     0    46     1    13
 -5.3096378806396405E-01 a       689     0    46     1    14
  1.4233845747618474E+00 a       690     0    46     1    15
 -5.5355331466740421E-01 a       691     0    47     1     1
 -9.0171510451520964E-01 a       692     0    47     1     2
 -1.6396272027956371E+00 a       693     0    47     1     3
 -8.4094089792519289E-01 a       694     0    47     1     4
  1.9692988444497102E+00 a       695     0    47     1     5
  2.8910818387394284E+00 a       696     0    47     1     6
 -2.7792387355165222E-02 a       697     0    47     1     7
  1.3374661531505017E+00 a       698     0    47     1     8
 -5.7920894008271029E-01 a       699     0    47     1     9
 -8.7847547880817856E-01 a       700     0    47     1    10
  1.0445657001133308E+00 a       701     0    47     1    11
  5.0564665462120954E-02 a       702     0    47     1    12
  9.5616855543994650E-01 a       703     0    47     1    13
 -1.9160954045496146E+00 a       704     0    47     1    14
 -1.8392837104598236E+00 a       705     0    47     1    15
 -1.6195100319338047E+00 a       706     0    48     1     1
 -1.7519704864694639E+00 a       707     0    48     1     2
 -6.4768535054539067E-01 a       708     0    48     1     3
 -1.8275629876879915E-01 a       709     0    48     1     4
  1.8887940506475096E+00 a       710     0    48     1     5
 -2.7446673150590719E+00 a       711     0    48     1     6
  3.4449492861576803E-01 a       712     0    48     1     7
  4.0020915593525236E-01 a       713     0    48     1     8
  2.8001391948845598E+00 a       714     0    48     1     9
  5.1030452916264701E-01 a       715     0    48     1    10
 -1.0430004991567562E-01 a       716     0    48     1    11
 -3.7853957761322021E-01 a       717     0    48     1    12
  1.5042542766227632E-01 a       718     0    48     1    13
  1.0446564036762236E+00 a       719     0    48     1    14
  1.5316263124293454E+00 a       720     0    48     1    15
 -2.3420468085991941E-01 a       721     0    49     1     1
  4.9785378196776336E-02 a       722     0    49     1     2
  2.5625152893861354E+00 a       723     0    49     1     3
 -6.7638666931080693E-01 a       724     0    49     1     4
 -1.4128240426106118E+00 a       725     0    49     1     5
  2.9376128741662195E+00 a       726     0    49     1     6
 -2.5790323542796592E+00 a       727     0    49     1     7
 -1.9466941035470955E+00 a       728     0    49     1     8
 -1.5114447049032682E+00 a       729     0    49     1     9
 -1.9983309414565382E+00 a       730     0    49     1    10
  1.0659373024696877E+00 a       731     0    49     1    11
 -3.1091046060139582E-01 a       732     0    49     1    12
 -6.1084555965795595E-01 a       733     0    49     1    13
 -2.5220085105551835E+00 a       734     0    49     1    14
 -1.3605312916453731E+00 a       735     0    49     1    15
 -2.8546685511120282E+00 a       736     0    50     1     1
 -5.4586766227769257E-01 a       737     0    50     1     2
  3.9850703873360172E-01 a       738     0    50     1     3
 -1.2616947572373560E+00 a       739     0    50     1     4
 -5.0135535007111687E-01 a       740     0    50     1     5
 -3.2946172986795430E-01 a       741     0    50     1     6
  3.1222739201325536E+00 a       742     0    50     1     7
 -3.5022175478723323E+00 a       743     0    50     1     8
  9.1027413801212168E-02 a       744     0    50     1     9
 -4.0179994704916644E-01 a       745     0    50     1    10
  9.3542543718947591E-01 a       746     0    50     1    11
  1.0758886987302807E+00 a       747     0    50     1    12
 -1.0433602300778555E+00 a       748     0    50     1    13
  1.4093221283460176E+00 a       749     0    50     1    14
 -2.3468053303282357E+00 a       750     0    50     1    15
 -7.0192890488822213E-01 a       751     0    51     1     1
 -1.1993969804732176E+00 a       752     0    51     1     2
  8.7965640361945485E-01 a       753     0    51     1     3
 -3.3822996523529447E-01 a       754     0    51     1     4
 -1.3843060864677320E-01 a       755     0    51     1     5
 -7.0570301830357463E-01 a       756     0    51     1     6
 -1.8183991342859627E+00 a       757     0    51     1     7
 -4.5311673746863991E-03 a       758     0    51     1     8
  1.9198173720602583E+00 a       759     0    51     1     9
 -6.5045678691241637E-01 a       760     0    51     1    10
 -1.3072897096169991E+00 a       761     0    51     1    11
 -7.4509642603670778E-01 a       762     0    51     1    12
 -2.7770957322099501E+00 a       763     0    51     1    13
  1.5574660169278493E-03 a       764     0    51     1    14
  2.7737013621254325E-01 a       765     0    51     1    15
  4.5737503080295348E+00 a       766     0    52     1     1
  2.8269514838958737E-01 a       767     0    52     1     2
  1.0400543546673198E+00 a       768     0    52     1     3
 -1.1052367808211077E+00 a       769     0    52     1     4
  6.2179976074950938E-01 a       770     0    52     1     5
 -1.6321006145848194E+00 a       771     0    52     1     6
  5.5071010936233000E-01 a       772     0    52     1     7
  9.3429711035637319E-01 a       773     0    52     1     8
  3.3201975015821339E-01 a       774     0    52     1     9
 -3.2084345453733047E+00 a       775     0    52     1    10
 -1.9290531704624871E+00 a       776     0    52     1    11
 -1.6978196248216983E+00 a       777     0    52     1    12
  1.4361458544283883E+00 a       778     0    52     1    13
  2.2324534988627875E-01 a       779     0    52     1    14
 -1.9658339666735052E+00 a       780     0    52     1    15
 -8.2177946514527667E-01 a       781     0    53     1     1
 -3.7756836534335836E+00 a       782     0    53     1     2
 -5.7173754133598886E-01 a       783     0    53     1     3
  1.0895877835324534E-01 a       784     0    53     1     4
  3.5754108680351659E-01 a       785     0    53     1     5
  4.4792084773887697E-01 a       786     0    53     1     6
  6.8856324972129179E-01 a       787     0    53     1     7
  1.8918417389689972E+00 a       788     0    53     1     8
  9.0813147200347666E-01 a       789     0    53     1     9
  1.0890926850462301E+00 a       790     0    53     1    10
  1.7048427570638784E+00 a       791     0    53     1    11
  1.9251449885856886E-01 a       792     0    53     1    12
  2.1828637035698295E-01 a       793     0    53     1    13
 -6.8221657523969947E-01 a       794     0    53     1    14
 -7.5465202011586219E-01 a       795     0    53     1    15
  1.4342641677232829E-01 a       796     0    54     1     1
  6.1812089567559481E-01 a       797     0    54     1     2
  5.8364928421852746E-01 a       798     0    54     1     3
 -2.6922800370674502E+00 a       799     0    54     1     4
  1.8322684073533808E+00 a       800     0    54     1     5
  1.0247983111759664E+00 a       801     0    54     1     6
 -7.9127051466152554E-01 a       802     0    54     1     7
 -2.0481483666960933E+00 a       803     0    54     1     8
 -2.1466964613258019E+00 a       804     0    54     1     9
 -1.1081216661681652E+00 a       805     0    54     1    10
  1.5011516863034708E+00 a       806     0    54     1    11
 -2.5925179124127813E+00 a       807     0    54     1    12
 -8.4584175020616215E-01 a       808     0    54     1    13
 -5.2519543801201296E-01 a       809     0    54     1    14
  6.6056101554890623E-01 a       810     0    54     1    15
  1.6149028204490670E+00 a       811     0    55     1     1
 -1.4368205487653560E-01 a       812     0    55     1     2
  3.9009030288434138E-02 a       813     0    55     1     3
  1.9995581848265845E-01 a       814     0    55     1     4
  8.0193290600251854E-01 a       815     0    55     1     5
 -9.0948774272540212E-01 a       816     0    55     1     6
  1.0022928474837506E-01 a       817     0    55     1     7
  9.7302858386822089E-01 a       818     0    55     1     8
  1.4600141614515300E-01 a       819     0    55     1     9
 -3.5851220568640463E-01 a       820     0    55     1    10
 -7.1419600651790738E-01 a       821     0    55     1    11
 -6.8908827885251400E-01 a       822     0    55     1    12
 -7.9326205490880897E-01 a       823     0    55     1    13
 -2.0888018118182883E+00 a       824     0    55     1    14
 -8.5536080478706100E-01 a       825     0    55     1    15
  1.2420955389795152E+00 a       826     0    56     1     1
  9.8347359173669147E-01 a       827     0    56     1     2
 -2.0373385989501140E+00 a       828     0    56     1     3
 -3.7389228389041802E-02 a       829     0    56     1     4
 -5.7950112731695744E-02 a       830     0    56     1     5
 -2.8890236118261231E-01 a       831     0    56     1     6
 -8.4596531555301624E-01 a       832     0    56     1     7
  1.5601538385156630E+00 a       833     0    56     1     8
  5.5262848838146617E-01 a       834     0    56     1     9
 -7.3687637338807488E-01 a       835     0    56     1    10
  6.1027719140134762E-01 a       836     0    56     1    11
 -1.4087791679981918E+00 a       837     0    56     1    12
 -1.3812611752945261E+00 a       838     0    56     1    13
 -8.8653525414789713E-01 a       839     0    56     1    14
  1.4501776162023405E+00 a       840     0    56     1    15
 -1.4553005907191803E+00 a       841     0    57     1     1
  9.4577496682968096E-02 a       842     0    57     1     2
  2.1033360766124680E+00 a       843     0    57     1     3
  1.7059943632488070E+00 a       844     0    57     1     4
 -1.1995275746847503E-01 a       845     0    57     1     5
 -6.1409246445476318E-01 a       846     0    57     1     6
  9.7064664041531101E-01 a       847     0    57     1     7
  1.0801440577292458E-01 a       848     0    57     1     8
  6.4880441190210192E-01 a       849     0    57     1     9
 -4.2571354469845710E-02 a       850     0    57     1    10
 -5.8312833939298447E-01 a       851     0    57     1    11
  2.4050034536788845E-01 a       852     0    57     1    12
  6.9917975207631022E-01 a       853     0    57     1    13
 -1.7066416458028035E+00 a       854     0    57     1    14
 -9.3344595459514249E-02 a       855     0    57     1    15
  1.1157097588767140E-01 a       856     0    58     1     1
  1.2749819890749705E+00 a       857     0    58     1     2
  1.6473160245137280E-01 a       858     0    58     1     3
 -8.9943738000440776E-01 a       859     0    58     1     4
 -7.8554326673011488E-01 a       860     0    58     1     5
 -1.0031913379919617E-01 a       861     0    58     1     6
  2.1814113420778889E+00 a       862     0    58     1     7
 -1.0132159375167982E-01 a       863     0    58     1     8
 -9.8211147042430180E-01 a       864     0    58     1     9
 -4.5379798752906373E+00 a       865     0    58     1    10
 -1.4855795709984030E-02 a       866     0    58     1    11
 -1.2367985052976356E+00 a       867     0    58     1    12
 -1.7585646956410785E+00 a       868     0    58     1    13
  2.4228438875646958E+00 a       869     0    58     1    14
  2.3545975820241707E+00 a       870     0    58     1    15
  1.8130313223705510E+00 a       871     0    59     1     1
  1.6978599508675656E+00 a       872     0    59     1     2
 -3.4917355274948070E-01 a       873     0    59     1     3
  1.8073642704189712E+00 a       874     0    59     1     4
  4.7179495007761713E-01 a       875     0    59     1     5
  6.7272818309654303E-01 a       876     0    59     1     6
 -3.4235542812761616E-01 a       877     0    59     1     7
 -4.1453655573252735E-01 a       878     0    59     1     8
 -7.6341476313358769E-01 a       879     0    59     1     9
  1.1149989486351357E+00 a       880     0    59     1    10
  1.5887089309225530E-01 a       881     0    59     1    11
 -6.1170208008092819E-01 a       882     0    59     1    12
 -5.8163459967325037E-01 a       883     0    59     1    13
 -2.0139325373145156E+00 a       884     0    59     1    14
 -4.0534926214695077E-01 a       885     0    59     1    15
 -5.9741858990877172E-01 a       886     0    60     1     1
 -9.7082236712725933E-01 a       887     0    60     1     2
  1.7808198419669954E+00 a       888     0    60     1     3
 -3.4134796670517409E-01 a       889     0    60     1     4
 -1.3129780823662252E+00 a       890     0    60     1     5
 -4.3792682991946008E-01 a       891     0    60     1     6
  4.5558643857719106E-01 a       892     0    60     1     7
  2.8414987749416976E-01 a       893     0    60     1     8
  9.3428270141733105E-02 a       894     0    60     1     9
  4.2270295812238849E+00 a       895     0    60     1    10
 -4.0138446615853302E-01 a       896     0    60     1    11
 -3.6031121810457817E-01 a       897     0    60     1    12
 -1.1896646136781537E+00 a       898     0    60     1    13
 -1.8460894910869947E+00 a       899     0    60     1    14
 -1.2099168776905382E+00 a       900     0    60     1    15
 -4.6354330596940663E-01 a       901     0    61     1     1
  1.7233150868269791E+00 a       902     0    61     1     2
  1.1366435168321709E+00 a       903     0    61     1     3
 -7.3964130315782228E-01 a       904     0    61     1     4
 -1.9905888201420334E+00 a       905     0    61     1     5
  2.3490735979431998E-01 a       906     0    61     1     6
  1.1055938781549798E-01 a       907     0    61     1     7
 -2.4579031353127041E+00 a       908     0    61     1     8
  5.9708883468757490E-01 a       909     0    61     1     9
  5.0619195246439945E+00 a       910     0    61     1    10
  1.5186248629919645E+00 a       911     0    61     1    11
  1.4308259130157019E+00 a       912     0    61     1    12
  2.3030507328006049E+00 a       913     0    61     1    13
  1.9313679845227187E+00 a       914     0    61     1    14
 -1.7610109577633410E+00 a       915     0    61     1    15
  7.9836937917290718E-01 a       916     0    62     1     1
 -1.1870526961046985E+00 a       917     0    62     1     2
 -1.8403317033769444E+00 a       918     0    62     1     3
 -1.5556368257884126E-01 a       919     0    62     1     4
  5.3670917222980974E-01 a       920     0    62     1     5
 -1.2770932207129200E+00 a       921     0    62     1     6
  1.9578113367537056E+00 a       922     0    62     1     7
  8.0073600670057687E-01 a       923     0    62     1     8
  3.4566604790202315E-01 a       924     0    62     1     9
 -7.8021243738283530E-01 a       925     0    62     1    10
  2.9411316584871972E+00 a       926     0    62     1    11
  1.3567793762811706E+00 a       927     0    62     1    12
  1.1660984423767646E+00 a       928     0    62     1    13
  2.0774109966520853E+00 a       929     0    62     1    14
 -9.2706191494698897E-01 a       930     0    62     1    15
  4.6078693970903445E-02 a       931     0    63     1     1
  3.4922628865778976E-01 a       932     0    63     1     2
 -7.8463044526985659E-01 a       933     0    63     1     3
 -5.6325995528452377E-01 a       934     0    63     1     4
 -1.5013702030432630E-01 a       935     0    63     1     5
 -1.0589843869634848E-01 a       936     0    63     1     6
 -3.1707245259721972E+00 a       937     0    63     1     7
  1.3216844739707836E-01 a       938     0    63     1     8
 -5.7907915425834422E-01 a       939     0    63     1     9
 -1.3431284953425269E+00 a       940     0    63     1    10
 -1.4181671536453533E+00 a       941     0    63     1    11
 -1.0979715181477812E-01 a       942     0    63     1    12
  2.1691434767567447E-01 a       943     0    63     1    13
 -1.7316672972119340E-01 a       944     0    63     1    14
 -8.6487270231962432E-01 a       945     0    63     1    15
  9.1017650619009360E-01 a       946     0    64     1     1
  5.6488654638474731E-02 a       947     0    64     1     2
 -1.4555956058371369E+00 a       948     0    64     1     3
  1.6834161786764870E-01 a       949     0    64     1     4
 -1.2247973988324541E+00 a       950     0    64     1     5
 -8.5259198311319284E-02 a       951     0    64     1     6
 -4.2017774038869143E-01 a       952     0    64     1     7
 -1.2829609186605211E+00 a       953     0    64     1     8
  1.6939040817771174E+00 a       954     0    64     1     9
 -1.3573494928928831E+00 a       955     0    64     1    10
 -4.6385481393405137E-01 a       956     0    64     1    11
 -9.1060078978006997E-01 a       957     0    64     1    12
 -2.9613670676031367E-01 a       958     0    64     1    13
  1.4060203122679277E-01 a       959     0    64     1    14
 -1.5807411584234987E+00 a       960     0    64     1    15
 -3.6234123710223815E-01 a       961     0    65     1     1
  3.4399942342543272E-01 a       962     0    65     1     2
  3.1007519931583960E-01 a       963     0    65     1     3
  1.1231713929198057E+00 a       964     0    65     1     4
  1.7123305996300326E+00 a       965     0    65     1     5
 -4.3113354695890099E-01 a       966     0    65     1     6
 -1.1671227804879714E+00 a       967     0    65     1     7
  2.6397233908928391E-01 a       968     0    65     1     8
 -1.5071891544159755E+00 a       969     0    65     1     9
 -3.5995606168710670E+00 a       970     0    65     1    10
  2.9044953078702712E-01 a       971     0    65     1    11
  7.8747048413302256E-01 a       972     0    65     1    12
  8.6724042620803840E-02 a       973     0    65     1    13
  1.6868204860560805E+00 a       974     0    65     1    14
  1.4872544960527796E+00 a       975     0    65     1    15
 -1.3053310002134710E+00 a       976     0    66     1     1
  2.0735192036906631E+00 a       977     0    66     1     2
  1.8024783541954764E-01 a       978     0    66     1     3
  1.0784556959545306E+00 a       979     0    66     1     4
  1.4315023129642359E+00 a       980     0    66     1     5
 -3.1434025505384584E+00 a       981     0    66     1     6
 -5.3182119345329915E-01 a       982     0    66     1     7
 -7.6979883868827870E-01 a       983     0    66     1     8
  4.9752805385256998E-01 a       984     0    66     1     9
 -3.8141889277834946E+00 a       985     0    66     1    10
 -4.2988414519822460E-01 a       986     0    66     1    11
 -1.1270905653853689E+00 a       987     0    66     1    12
  8.6533617986418288E-02 a       988     0    66     1    13
 -1.8144153942557748E+00 a       989     0    66     1    14
  1.2418022410690610E+00 a       990     0    66     1    15
  1.9600296431127893E+00 a       991     0    67     1     1
  1.1637795058754075E+00 a       992     0    67     1     2
  2.2819782770863162E-01 a       993     0    67     1     3
 -1.6917657284306764E-01 a       994     0    67     1     4
  9.1117357239572971E-01 a       995     0    67     1     5
 -1.9055394930381456E-02 a       996     0    67     1     6
  1.1352948801416769E+00 a       997     0    67     1     7
  5.0394494561974079E-01 a       998     0    67     1     8
 -1.1237784604375203E+00 a       999     0    67     1     9
  1.1558449520429459E-01 a      1000     0    67     1    10
 -9.1135618502712290E-01 a      1001     0    67     1    11
 -1.5075500114297593E+00 a      1002     0    67     1    12
 -5.7021373274195575E-01 a      1003     0    67     1    13
 -1.5673436295808458E+00 a      1004     0    67     1    14
 -8.6309032005660546E-01 a      1005     0    67     1    15
  1.4818798187839464E+00 a      1006     0    68     1     1
  9.7114091798620905E-01 a      1007     0    68     1     2
 -3.2306710744251066E+00 a      1008     0    68     1     3
  1.6428759909983430E+00 a      1009     0    68     1     4
 -3.3692286080732686E-02 a      1010     0    68     1     5
 -7.7167152777415760E-02 a      1011     0    68     1     6
 -6.4638112723664054E-01 a      1012     0    68     1     7
  8.5451328443718000E-01 a      1013     0    68     1     8
  3.3588838085832978E-01 a      1014     0    68     1     9
  9.4957740148191916E-01 a      1015     0    68     1    10
 -1.5482740887942234E-01 a      1016     0    68     1    11
 -1.1093121838560143E+00 a      1017     0    68     1    12
 -1.3547563351152550E+00 a      1018     0    68     1    13
  3.8755260365558092E-01 a      1019     0    68     1    14
  2.1812833411030499E+00 a      1020     0    68     1    15
 -2.5987341607458587E+00 a      1021     0    69     1     1
 -1.5247930438766608E-01 a      1022     0    69     1     2
  1.1063230427941868E+00 a      1023     0    69     1     3
  6.4852068135849572E-01 a      1024     0    69     1     4
 -8.2814399004685646E-01 a      1025     0    69     1     5
 -6.2100142734448216E-01 a      1026     0    69     1     6
  1.2956404193798425E+00 a      1027     0    69     1     7
 -1.2618214371193575E+00 a      1028     0    69     1     8
  1.1070926265889473E-01 a      1029     0    69     1     9
  1.1504685767972951E+00 a      1030     0    69     1    10
 -1.2212879648403459E+00 a      1031     0    69     1    11
  3.4808995123269965E-01 a      1032     0    69     1    12
  1.7796889863846499E+00 a      1033     0    69     1    13
 -1.3284092820313540E+00 a      1034     0    69     1    14
  8.0812129144527933E-01 a      1035     0    69     1    15
  2.1519707270734748E-01 a      1036     0    70     1     1
  5.2775567064445417E-01 a      1037     0    70     1     2
  3.5638135151281281E-01 a      1038     0    70     1     3
 -4.0080616319177320E-01 a      1039     0    70     1     4
 -2.0362773628564784E-02 a      1040     0    70     1     5
 -6.1076995102964515E-01 a      1041     0    70     1     6
  1.2994132304416119E+00 a      1042     0    70     1     7
  7.7527719336043599E-01 a      1043     0    70     1     8
 -1.6843097160154032E+00 a      1044     0    70     1     9
 -3.2756108805913238E+00 a      1045     0    70     1    10
  4.1686670557216998E-01 a      1046     0    70     1    11
 -1.1986920350215866E+00 a      1047     0    70     1    12
 -1.1076703232205918E+00 a      1048     0    70     1    13
  7.3769084238071103E-01 a      1049     0    70     1    14
  1.8431858417653295E+00 a      1050     0    70     1    15
  9.4513027582936249E-01 a      1051     0    71     1     1
  1.0637140035610952E+00 a      1052     0    71     1     2
  1.2389466652171466E-01 a      1053     0    71     1     3
  6.4971074273941304E-02 a      1054     0    71     1     4
 -7.6955503041190099E-01 a      1055     0    71     1     5
 -7.3835501411267568E-01 a      1056     0    71     1     6
 -8.4814131558658401E-01 a      1057     0    71     1     7
  1.2029028599516491E+00 a      1058     0    71     1     8
  2.8217270008800199E-01 a      1059     0    71     1     9
  6.7439312727626355E-01 a      1060     0    71     1    10
  1.6481309480438393E+00 a      1061     0    71     1    11
  9.1877727017738442E-01 a      1062     0    71     1    12
  1.2265996130742966E-01 a      1063     0    71     1    13
 -2.5717022257130977E+00 a      1064     0    71     1    14
  7.0647098867449432E-01 a      1065     0    71     1    15
 -6.5515776690330674E-01 a      1066     0    72     1     1
